"","train_fit","Actual"
"4135",71.7626006231104,71
"4136",71.6662242014491,71
"4137",70.453287286816,71
"4140",69.9908554667097,71
"4141",70.8460597142551,71
"4142",71.7094866307442,71
"4143",70.290227714155,71
"4145",70.2918981904774,71
"4146",70.9266364712851,71
"4147",71.1526469136234,71
"4148",70.5954769912684,71
"4149",71.3857057536237,71
"4150",70.9539031026785,71
"4153",70.8479822142716,71
"4154",70.8118462319185,71
"4155",71.1978834100817,71
"4156",70.5990113765776,71
"4157",71.4815523061333,71
"4159",70.571643877788,71
"4160",71.7071230864173,71
"4161",71.9563594788544,71
"4162",71.7089849410267,71
"4163",70.13367765131,71
"4164",70.8262132463477,71
"4165",70.4918107857831,71
"4166",71.1986577055213,71
"4167",71.8370303022789,71
"4169",70.6484266717076,71
"4171",70.2926242271721,71
"4172",71.618108604838,71
"4173",72.1080241562669,72
"4174",70.2891995758592,71
"4176",70.2370286893849,71
"4177",71.1562396381454,71
"4178",70.8301518845146,71
"4179",70.2896257042905,71
"4182",70.2915844298813,71
"4184",70.294979436807,71
"4185",70.0571696384813,71
"4186",70.7865117680184,71
"4187",71.2331742545645,71
"4188",71.440561058824,71
"4190",71.1911344305383,71
"4191",71.9731228102048,71
"4192",70.2901466644601,71
"4194",71.3914125187061,71
"4195",71.0338570915658,71
"4198",71.7369876364126,71
"4199",70.9234837922419,71
"4200",70.8866230289607,71
"4201",70.1808951926393,71
"4202",71.108710327567,71
"4203",70.018694504386,71
"4205",71.946030238993,71
"4206",70.5804550530696,71
"4209",71.0476201110463,71
"4210",71.7094634427675,71
"4211",70.1690020816283,71
"4213",71.0607616239874,71
"4214",69.6185202770132,71
"4216",70.1660000218275,71
"4217",70.4237266708994,71
"4218",70.5295727210327,71
"4219",70.5678809756103,71
"4220",70.2913660241959,71
"4221",70.8053192838225,71
"4222",71.1993877899804,71
"4223",70.4237843908041,71
"4224",71.3391219461415,71
"4225",71.313982567341,71
"4226",73.6171100173071,71
"4227",70.9972501087754,71
"4228",70.5177831587627,71
"4229",71.3194097197745,71
"4231",71.0888506673876,71
"4232",70.2930365476321,71
"4233",70.9165505625506,71
"4234",70.8590041292905,71
"4236",71.2204626438918,71
"4237",70.8406881599195,71
"4238",70.7314560073797,71
"4239",71.0699719000476,71
"4240",69.9146464998042,71
"4241",71.4946987008729,71
"4242",70.6833629387585,71
"4244",71.3304530762404,71
"4245",70.2915317739009,71
"4247",70.2928945945513,71
"4250",70.124440750447,71
"4254",70.347112785433,71
"4255",70.3280442652995,71
"4257",71.4350933127861,71
"4259",71.5891416219001,71
"4260",70.8170751596611,71
"4262",70.2900393633068,71
"4263",71.5703119123168,71
"4264",70.8388718709095,71
"4265",71.533724148092,71
"4267",71.3134163619085,71
"4270",70.2904784342262,71
"4271",70.8681608408412,71
"4272",72.5560877572698,72
"4274",69.8189291321731,71
"4276",70.7812763556412,71
"4277",70.9318266457449,71
"4278",71.3656214385638,71
"4279",70.2897378751054,71
"4280",71.261184100164,71
"4281",70.2939173926251,71
"4282",70.2923647479552,71
"4283",69.636652606157,71
"4286",71.3991679878703,71
"4288",70.0115285160922,71
"4289",71.8144223797245,71
"4290",71.378100702619,71
"4291",71.5973175650306,71
"4292",70.6921238570581,71
"4293",70.5354211695077,71
"4294",71.7099661860085,71
"4295",70.4392035491329,71
"4296",71.8782577809367,71
"4297",73.1107924513091,71
"4298",71.7093791020827,71
"4299",70.6521269384273,71
"4300",70.8158958663427,71
"4301",70.2509571635533,71
"4302",70.4519148909213,71
"4303",70.675448288382,71
"4308",70.2912762260517,71
"4311",71.0596569832526,71
"4312",70.6524740501445,71
"4313",70.9480177857265,71
"4314",70.5555885064603,71
"4316",71.3260121586437,71
"4317",70.8200006956889,71
"4318",71.1120762594606,71
"4320",71.3239871241737,71
"4321",70.2901918134212,71
"4323",71.2579895364858,71
"4324",70.3377857975887,71
"4325",71.5976558699905,71
"4327",72.6508931724152,71
"4328",70.7059173834993,71
"4329",70.5236735824168,71
"4330",70.2174402632319,71
"4331",70.6133191030744,71
"4332",70.7437222282342,71
"4333",70.6099627874401,71
"4334",70.391521214275,71
"4336",70.6658097616392,71
"4337",71.5971725977621,71
"4338",70.9143439573577,71
"4339",70.2930117917393,71
"4340",70.56237992729,71
"4341",71.1329061183821,71
"4342",70.3840476966345,71
"4343",69.8445365455688,71
"4344",70.4938532763788,71
"4346",71.4941564577132,71
"4347",72.1749522189215,71
"4348",71.7079604521632,71
"4349",70.8020206013473,71
"4350",71.2730983967101,71
"4351",70.8501918977326,71
"4352",70.2922714762617,71
"4353",70.5519851037354,71
"4354",70.6446378470442,71
"4355",70.8645815532355,71
"4356",70.2896663330776,71
"4358",70.1347000458111,71
"4359",70.5261806539224,71
"4361",70.7869867964521,71
"4362",71.0788382073976,71
"4365",70.2936339406599,71
"4366",70.8644093383545,71
"4367",71.2373293464187,71
"4368",70.0471571420939,70
"4369",71.915611619389,71
"4372",70.9011294833641,71
"4373",71.2120878554861,71
"4375",71.2871804984238,71
"4376",71.8769969495967,71
"4377",71.8884823304372,71
"4381",70.9492492125017,71
"4382",70.2146147232018,71
"4383",70.4109558624421,71
"4385",70.5916411575803,71
"4386",70.638556543819,71
"4387",70.8781977233307,71
"4388",70.3825180714851,71
"4389",71.8817532239712,71
"4390",71.6467144497802,71
"4391",72.3977125902622,71
"4392",71.7085191685935,71
"4393",70.7586241036685,71
"4397",70.2905814324621,71
"4398",71.109248672707,71
"4399",71.9041169222497,71
"4400",71.7090998488864,71
"4401",70.4130530156512,71
"4404",71.2791547987523,71
"4407",70.8008351638547,71
"4408",71.2689210074429,71
"4409",71.7373723978781,71
"4410",70.2899055622625,71
"4415",69.7522986296027,71
"4416",70.5724481743779,71
"4418",70.8646438626813,71
"4419",70.9491888312125,71
"4421",70.2368767003,71
"4422",70.250805041477,71
"4424",71.5242955894901,71
"4425",70.9028108496738,71
"4427",71.0668134679849,71
"4428",69.9186237423444,70
"4430",72.092038701301,71
"4433",71.0729865985574,71
"4435",70.2785570129014,71
"4436",71.9685321474858,71
"4437",69.8116467983274,71
"4439",71.3391001718942,71
"4440",70.1957158069021,71
"4442",70.5925757482511,71
"4443",71.1009974287134,71
"4446",69.4856657958745,71
"4447",70.6873961212064,71
"4450",70.4955108417985,71
"4451",71.7095529099413,71
"4452",69.60129330728,71
"4453",71.03418058632,71
"4454",70.5849159733737,71
"4455",70.3919128223494,71
"4456",70.2931600230399,71
"4457",70.2914706035701,71
"4460",70.3333778412804,71
"4462",72.0500676543183,71
"4463",70.9194593629988,71
"4464",70.911017348637,71
"4465",70.803618289495,71
"4466",70.4667641495334,71
"4467",72.2304264259626,71
"4468",71.7100422167035,71
"4469",70.0963045580755,71
"4473",71.5770480477536,71
"4478",71.4434015250966,71
"4479",70.4913114017352,71
"4481",72.8823866095314,71
"4482",69.3798975963353,71
"4483",70.5268817361837,71
"4484",70.693575529022,71
"4485",71.2438649585034,71
"4486",71.0238217562946,71
"4487",72.345452967352,72
"4488",71.2026217684542,71
"4489",71.5654855290423,71
"4491",70.3982776059785,71
"4492",71.1870927842572,71
"4493",70.173723104232,71
"4494",70.7178839010978,71
"4495",70.815019877075,71
"4496",70.6332236455825,71
"4497",70.7091593918226,71
"4498",70.1806769049146,71
"4499",71.1903239317332,71
"4500",70.2498851755838,71
"4501",70.1796124323249,71
"4502",70.4374139198984,71
"4504",71.1457192780392,71
"4505",70.6512592136611,71
"4506",70.7957197417156,71
"4507",71.1368572813396,71
"4508",71.1359392039691,71
"4509",70.2891575990221,71
"4510",71.2462647393013,71
"4511",71.0867557349446,71
"4512",70.2896705810712,71
"4513",71.2056459543384,71
"4514",71.163347778097,71
"4518",70.3732268371827,71
"4519",70.7707307533476,71
"4520",71.338050088236,71
"4521",73.1012556576706,71
"4522",70.8254430435819,71
"4523",71.262693671164,71
"4524",71.7063501862166,71
"4525",71.7097723259833,71
"4526",69.4721942022418,71
"4527",70.2977733300848,71
"4529",71.6605679296039,71
"4531",70.2905538797601,71
"4532",70.8206737630881,71
"4533",70.5440811296665,71
"4535",70.2899900683458,71
"4536",71.5524382374988,71
"4539",70.2891123254772,71
"4541",71.3643933321881,71
"4542",70.8256211147101,71
"4543",71.3541631524429,71
"4544",71.7096137063632,71
"4547",70.9366062024804,71
"4548",70.5987659177976,71
"4549",71.8238197260834,71
"4550",71.1916371863136,71
"4552",71.2337626461766,71
"4553",70.6032539655424,71
"4554",70.2886356817806,71
"4556",71.9094325917277,71
"4557",71.246708105152,71
"4559",71.4936623118467,71
"4560",71.0564186440891,71
"4561",70.2699003723848,71
"4562",71.2417434484508,71
"4563",70.7988571602719,71
"4564",67.9361460775133,71
"4565",71.7114937600653,71
"4566",69.3460115349594,71
"4567",71.7733306305018,71
"4568",71.2980161311752,71
"4569",70.289560992439,71
"4570",71.710204494806,71
"4571",69.7654025385258,71
"4573",70.9468622734655,71
"4575",70.7453181635558,71
"4577",70.3114179228805,71
"4580",72.7207335118212,71
"4581",70.9179285679315,71
"4585",69.4237862045233,71
"4586",69.0369557542046,69
"4588",71.0252896245782,71
"4589",70.7979713835254,71
"4590",70.1757943995242,71
"4591",71.1053187159493,71
"4594",71.3959579038806,71
"4595",70.5649801603172,71
"4596",70.2887166558656,71
"4597",72.1509460258147,71
"4599",71.5073882303145,71
"4600",71.0167784191453,71
"4603",72.3660116079619,71
"4604",70.6118684258683,71
"4605",69.5138553954811,71
"4606",71.9833352965277,71
"4607",70.7979764057075,71
"4608",71.7090277987322,71
"4609",70.7540740675849,71
"4611",70.5367401956009,71
"4612",70.2938047449594,71
"4613",71.2131329797894,71
"4614",70.8744011644081,71
"4615",71.4940770491854,71
"4617",71.0849615938552,71
"4618",70.8673194912759,71
"4620",69.9558785983543,71
"4625",70.9074472159456,71
"4626",70.6415755027105,71
"4627",70.8825701092255,71
"4629",71.7088114182067,71
"4630",69.5361760635197,70
"4631",69.2915879545935,70
"4632",70.7079176499482,70
"4633",70.2839641123551,70
"4636",70.7087715750176,70
"4639",69.6504610338244,70
"4641",70.6881106718841,71
"4642",70.306042686352,70
"4643",70.7032304414554,70
"4646",69.2919280744933,70
"4647",70.2761298209764,70
"4649",70.624125349894,70
"4651",70.0100713102347,70
"4654",70.49842803504,70
"4655",69.3071678973633,70
"4656",69.3319759730414,70
"4657",69.6317866782818,70
"4658",70.0928410581076,70
"4660",69.7430928661078,70
"4661",68.9874398106845,70
"4662",70.3952177658647,70
"4663",69.2803197527327,70
"4664",70.2855725749953,70
"4665",70.7053824075468,70
"4666",70.2993311422611,70
"4667",70.9440767443848,70
"4668",69.9652374544476,70
"4669",70.8072043180074,70
"4670",71.1782515644204,70
"4671",69.7530061266486,70
"4672",69.9913216646232,70
"4673",70.7589421169696,70
"4674",69.8732929534988,70
"4676",69.7278438467456,70
"4680",70.8996958314189,70
"4681",69.6195234195633,70
"4682",69.8772603071222,70
"4683",69.2888108098162,70
"4684",69.8620810021303,70
"4685",69.1497084457282,70
"4686",70.0453710780009,70
"4687",71.9435452032213,70
"4688",69.2896557000951,70
"4689",70.7102073903271,70
"4690",69.2116753737647,70
"4691",69.3301720163921,70
"4692",70.5397799137022,70
"4695",69.9084560575811,70
"4696",70.5633943571589,70
"4697",69.635993841466,70
"4698",69.9030145647333,70
"4703",69.2912737570797,70
"4705",74.3860188789474,70
"4706",69.3666936101763,70
"4707",70.2941628694312,70
"4708",69.8006402803997,70
"4709",69.6101625660029,70
"4710",70.6999773986434,70
"4712",73.343525654011,70
"4713",69.6116016367576,70
"4715",69.9772563549539,70
"4718",69.8059375137233,70
"4719",69.2909008026397,70
"4720",69.2909335594237,70
"4722",69.998520110082,70
"4725",68.9613778462581,70
"4726",70.2051914995442,70
"4727",68.9868055586613,70
"4730",69.9529660529175,70
"4732",70.1900309910939,70
"4733",70.1106521560252,70
"4734",70.2516774331505,70
"4736",70.1773680650502,70
"4739",70.928453474693,70
"4740",69.4577938581879,70
"4742",69.4205774648784,70
"4747",69.290126498544,70
"4749",68.9495003137702,70
"4750",69.8860944058153,70
"4751",70.0362032284224,70
"4752",70.6665152414734,70
"4753",70.5670913758692,70
"4754",69.5107963391962,70
"4756",69.49296508454,70
"4757",69.289866239455,70
"4760",69.7181187996287,70
"4761",69.9914139568572,70
"4762",70.5408541385352,70
"4763",69.812150666592,70
"4766",69.7938453503791,70
"4767",70.2583826646661,70
"4768",69.3689483718862,70
"4769",70.3071515381484,70
"4770",69.5751022391833,70
"4772",70.5193903604697,70
"4773",71.3879152545202,70
"4774",69.5102933593349,70
"4775",70.8717521494214,70
"4777",69.2914506497487,70
"4780",68.6054525285997,70
"4781",70.6608945461305,70
"4782",70.4707683055048,70
"4783",69.8407320317416,70
"4785",69.8906911748723,70
"4787",69.8441892023782,70
"4789",69.8355128223918,70
"4791",70.2193740124387,70
"4792",69.5730398210365,70
"4793",70.1071290319975,70
"4794",69.2935594988418,70
"4795",69.578139102073,70
"4796",69.3976721266645,70
"4797",70.3659026675736,70
"4798",70.7638792848031,70
"4799",69.8403592311066,70
"4801",69.0500599184002,70
"4802",69.2903523146225,70
"4803",70.7085877207968,70
"4804",69.4633064695268,70
"4805",69.5534228172194,70
"4806",68.2894556118515,69
"4807",69.7439171764681,70
"4809",70.2105094069927,70
"4811",69.7926404506085,70
"4812",69.2937756622794,70
"4813",68.6003799674379,70
"4814",70.2754322496823,70
"4815",70.7095510934834,70
"4817",68.6143769940356,70
"4818",70.0446237312433,70
"4820",70.4675149905517,70
"4821",68.9078803512677,70
"4822",71.6392855581597,70
"4823",68.486803531992,70
"4824",69.6419463160872,70
"4825",69.67066311569,70
"4826",69.4285618279277,70
"4827",69.6975578739858,70
"4828",69.6422624653887,70
"4829",69.8828316842455,70
"4831",70.6938520462501,70
"4833",68.905106042327,70
"4834",71.4242280876885,70
"4835",69.954101228259,70
"4836",69.4731323658461,70
"4837",69.8057728268393,70
"4838",69.0676716543218,70
"4839",70.4094021598839,70
"4840",69.6690085057002,70
"4842",68.9492477444346,70
"4843",68.8750081802333,70
"4845",69.6401007003233,70
"4846",70.7105857295136,70
"4847",69.354274701727,70
"4848",71.1024713082438,70
"4849",69.3987237045574,70
"4850",69.7336122108661,70
"4852",69.6285774418298,70
"4853",69.2899497050746,70
"4856",69.9793363001528,70
"4857",69.0331704571952,70
"4859",69.2893488326358,70
"4860",69.5667695315542,70
"4861",72.7477239835816,70
"4862",69.3175779819216,70
"4866",70.7103078823742,70
"4867",69.8103429569524,70
"4868",70.0598040159737,70
"4869",68.4456832189206,70
"4870",69.2390816854334,70
"4871",68.3982233382845,70
"4872",69.5601391476235,70
"4873",70.7100614821209,70
"4874",70.0983018540981,70
"4876",70.3889495807122,70
"4877",69.598649015307,70
"4878",70.0497256293232,70
"4879",69.9369330774337,70
"4880",69.8710285196871,70
"4884",70.7232468340427,70
"4885",70.8162245662639,70
"4886",69.6009390346515,70
"4887",70.6220297382269,70
"4888",69.9732214177654,70
"4889",69.2902398217389,70
"4890",70.7107672475913,70
"4891",68.8095083619981,70
"4892",71.3849627685081,70
"4893",69.9511718221689,70
"4897",70.5562810761889,70
"4898",70.567935214113,70
"4899",70.7068197364371,70
"4901",70.092753617714,70
"4902",69.7029838129002,70
"4903",70.5180169716362,70
"4906",71.7888000911803,70
"4907",70.0590536234943,70
"4908",69.843222987384,70
"4909",69.2906074501604,70
"4911",70.1939583734339,70
"4912",70.0194137671824,70
"4913",70.4263408566018,70
"4914",70.1603005073898,70
"4915",70.5512442427155,70
"4916",69.836187136316,70
"4917",70.3495286271996,70
"4919",69.2912542111417,70
"4921",69.3875586654184,70
"4922",69.3442071277614,70
"4924",69.6124450191764,70
"4925",70.364264101111,70
"4929",70.337740874282,70
"4931",70.2211045125924,70
"4932",69.529009228231,70
"4933",70.0093917701562,70
"4934",70.3479589143369,70
"4935",69.627594085909,70
"4936",69.7560132919708,70
"4937",70.4391350567961,70
"4939",69.3452995600501,70
"4940",69.9781089262937,70
"4941",69.2849992832414,70
"4942",69.8238561731512,70
"4944",69.2904028693045,70
"4945",70.7059880733045,70
"4946",70.3645448355398,70
"4947",70.29820298428,70
"4948",68.9474235378953,70
"4949",71.172828502928,70
"4950",69.9372248248739,70
"4951",69.7225152587385,70
"4953",69.2909221534618,70
"4956",69.2929202071374,70
"4957",70.402602387147,70
"4958",69.2932693046733,70
"4960",69.0888088390268,70
"4961",69.8103780901759,70
"4962",69.2898653968321,70
"4963",69.5312668058269,70
"4964",69.9299822868761,70
"4966",69.2411625557118,70
"4969",69.7925651228756,70
"4971",69.2539563359479,70
"4973",69.9468138267244,70
"4974",71.2904275627297,72
"4975",69.3366975443562,70
"4977",71.091675647499,70
"4978",69.8115025939675,70
"4979",69.8858473511634,70
"4980",70.4556826916143,70
"4981",69.4567373075879,70
"4983",70.4641141348521,70
"4984",69.4499883199696,70
"4985",69.6905359026961,70
"4987",70.7091469113665,70
"4989",70.295759900063,70
"4990",70.6212221757253,70
"4991",69.9611728983052,70
"4992",68.5892077935366,69
"4994",70.9150316471894,70
"4996",70.081568551281,70
"4997",70.0885901570275,70
"5000",69.6440543390912,70
"5001",70.4201825592985,70
"5002",70.5406148679714,70
"5003",70.0832194737525,70
"5004",69.2049709345597,70
"5006",70.0387105921909,70
"5008",69.3661156833674,70
"5010",69.2905055732679,70
"5014",69.7661496135666,70
"5015",69.2244908532243,70
"5017",71.1048704463055,71
"5018",70.5870814767595,70
"5022",69.9599168251434,70
"5023",70.7109621502229,70
"5024",69.4739569506165,70
"5025",69.7688757211049,70
"5027",69.773261461984,70
"5029",70.0878151101221,70
"5030",68.9162031967443,70
"5031",70.045337526761,70
"5032",70.3254271969778,70
"5033",69.724986942759,70
"5036",69.9316547365776,70
"5040",69.6772177565679,70
"5043",70.7101681182652,70
"5046",69.5911197810665,70
"5047",69.704661500732,70
"5049",70.1007287594981,70
"5050",69.7757200540485,70
"5053",69.8639749769983,70
"5054",70.066200859021,70
"5055",70.6362974048086,70
"5057",70.1876556181978,70
"5058",69.2977642296053,70
"5059",69.5380239556949,70
"5061",69.7361494515644,70
"5062",69.7073255028914,70
"5063",69.2483851250821,70
"5065",70.4595690723893,70
"5066",70.709903028237,70
"5067",70.1309243116754,70
"5068",69.1102406079347,70
"5069",68.2706421641228,70
"5070",69.7502187517885,70
"5071",69.6910059377069,70
"5073",69.290308567576,70
"5074",70.394844650995,70
"5078",68.6171450796278,70
"5079",69.2919364810828,70
"5080",69.9711429702608,70
"5082",69.3308470103202,70
"5083",69.9175454429644,70
"5084",69.2007803733375,70
"5085",69.6687233162405,70
"5086",69.2927508112773,70
"5087",69.6798215187568,70
"5088",69.30988787998,70
"5089",69.2941981797955,70
"5090",69.2898175656196,70
"5092",69.2905003079428,70
"5094",70.317506925351,70
"5095",70.3909382733173,70
"5097",69.709338159016,69
"5098",69.9031699783184,70
"5099",69.2904613754432,70
"5100",71.2985219759154,70
"5103",69.6095364579208,70
"5105",70.925568708645,70
"5106",70.1645637129531,70
"5107",69.2971510185502,70
"5110",69.8342480578568,70
"5111",69.6065242020538,70
"5113",69.6381399191537,70
"5114",69.7250674145998,70
"5115",69.4248034200376,70
"5118",69.5883103099347,70
"5119",69.8515500117051,70
"5120",69.1480248277229,70
"5123",70.4151279712077,70
"5124",69.2357243058815,70
"5125",70.2714414032369,70
"5128",69.7366480717663,70
"5131",68.9896385932301,70
"5132",69.4229249537622,70
"5133",68.4940515898453,70
"5136",69.5186776225995,70
"5139",69.537989430935,70
"5140",70.6210506037879,70
"5141",69.8090727193411,70
"5143",69.0933257094228,70
"5144",69.7234038656963,70
"5145",69.1819461915164,70
"5146",68.5962060081252,70
"5147",71.0371804804897,70
"5148",69.2925184349128,70
"5149",71.248514569694,70
"5151",70.3498792903135,70
"5152",69.7129527384636,70
"5153",70.0552091250757,70
"5155",69.653827434623,70
"5157",70.792967259984,70
"5158",69.8717313095526,70
"5159",70.7077054058421,70
"5161",69.2904701858443,70
"5162",69.5383297187209,70
"5163",71.209476571366,70
"5165",69.1131060881953,70
"5167",70.1537078301031,70
"5168",69.2936053456517,70
"5169",69.5483080042009,69
"5170",69.5438183963986,70
"5171",69.2898659291387,70
"5172",69.6949084994319,70
"5173",70.1974587455277,70
"5174",70.4420000670963,70
"5175",70.7095684076799,70
"5176",69.7650846242973,70
"5177",69.2904963348563,70
"5178",69.7773246732598,70
"5180",69.6366666679777,70
"5181",69.866732581246,70
"5183",69.6530039750545,70
"5184",69.2933496667649,70
"5188",70.1495853787377,70
"5192",69.2900397165664,70
"5193",69.8227560614663,70
"5194",69.5502316362695,70
"5195",69.2904380971291,70
"5197",68.5838869379503,70
"5202",70.8691970958776,69
"5203",70.5124161257334,70
"5204",69.5513575891576,70
"5205",69.2893631204608,70
"5206",69.293735617048,70
"5207",70.5241024567185,70
"5210",69.6813078954192,70
"5213",69.2910486007689,70
"5215",74.3308460011589,70
"5216",72.1142368551851,70
"5217",70.4148364815477,70
"5218",69.2902183459191,70
"5220",69.5516024401073,70
"5222",69.7215720724825,70
"5223",68.8773834576917,70
"5224",71.1733500258342,70
"5226",69.8838647788682,70
"5227",70.3889765102008,70
"5228",70.962326269734,70
"5230",69.2963405343629,70
"5231",70.7079989453061,70
"5233",68.925788622049,70
"5235",71.6079624370093,70
"5236",69.6513629253845,70
"5237",70.0791460130746,70
"5239",70.0159128287133,70
"5240",69.4145481671907,70
"5241",69.2897098141663,70
"5243",70.012761913128,70
"5244",69.9354105711505,70
"5245",69.9200249156666,70
"5247",70.3585699181901,70
"5248",72.1023616913298,68
"5249",70.0142717065283,70
"5250",70.4240572959793,70
"5251",69.656345972064,70
"5252",68.8858271022721,70
"5253",69.2824693596057,70
"5254",69.4711591769277,70
"5256",69.8927596432148,70
"5257",70.1190519759959,70
"5260",70.1069806484062,70
"5261",69.0595648510252,70
"5262",70.0895450022417,70
"5263",71.6110324455668,70
"5264",67.9867079318671,70
"5265",69.636164837596,70
"5266",70.7100761325924,70
"5267",70.3582469854206,70
"5268",69.9383738495517,70
"5269",70.8565996254945,70
"5270",70.1274603597436,70
"5272",69.9980300643595,70
"5274",68.667737135864,70
"5276",69.7396641287784,70
"5277",68.8926903941272,70
"5278",69.0408654101954,70
"5279",70.7103733750825,70
"5280",69.7792652713747,70
"5281",70.5952323495636,70
"5282",70.9816210680328,70
"5283",69.4828051030604,70
"5284",70.093187743973,70
"5285",70.2586231293407,70
"5287",70.6619616430132,70
"5288",69.5425858866828,70
"5289",70.2998331127804,70
"5290",69.0062011023911,70
"5292",70.0832631451841,70
"5294",70.680639388636,71
"5295",69.6301820069308,70
"5297",69.7310172563366,70
"5298",70.048383341026,70
"5299",69.8802098286366,70
"5301",69.506729363012,70
"5302",69.6416219085103,70
"5303",69.3692946880692,70
"5307",70.9098324649573,70
"5308",69.7945551810432,70
"5310",69.4749711169816,70
"5312",69.2918018122922,70
"5313",69.5033532382026,70
"5314",72.3802939252711,70
"5315",69.1782005299682,70
"5316",69.645189034571,70
"5317",70.0696762747242,70
"5318",70.6628890350974,70
"5319",70.383331809783,70
"5320",69.4986389048865,70
"5321",70.6125734885673,70
"5322",70.0872485979901,70
"5323",70.0927938797348,70
"5324",69.0966811739493,70
"5327",68.9812173347061,70
"5328",69.6855653346472,70
"5330",69.8875948154027,70
"5331",70.3789377867475,70
"5332",69.6192105296882,70
"5333",70.7084635286595,70
"5334",69.2247100525637,70
"5335",71.5224428967478,70
"5336",70.1042096524764,70
"5337",70.9574063674258,70
"5338",69.0183504010523,70
"5340",69.8257251917943,70
"5341",69.2758430718361,70
"5342",70.0336935882833,70
"5343",69.7094672717935,69
"5344",70.1604101408064,70
"5345",69.7875889406792,70
"5346",69.2910742690932,70
"5347",69.8938132163699,70
"5348",70.446207381894,70
"5349",69.3637226518524,70
"5350",70.2745551542026,70
"5351",70.5756885827318,70
"5352",70.7093870531814,70
"5353",70.4190579380235,70
"5354",69.5007169431026,70
"5355",69.3568406558382,70
"5357",71.6810921804938,70
"5358",69.3513414730763,70
"5359",69.990771315834,70
"5360",72.4790197886527,70
"5362",69.6772836974183,70
"5363",69.3665366666597,70
"5366",70.7104625867898,70
"5368",70.1856942450519,70
"5370",70.444649021823,70
"5373",69.2448999746404,70
"5377",69.63147776195,70
"5378",69.9895033957839,70
"5379",69.2893663533124,70
"5380",70.1155383509091,70
"5381",68.5715795931617,70
"5383",70.027854660802,70
"5385",69.6266042116975,70
"5388",70.7085540101212,70
"5390",70.7082173879615,70
"5391",69.7648816005957,70
"5393",70.0218367220968,70
"5395",69.4920913734154,70
"5398",69.611335815423,70
"5399",69.9759444712199,70
"5400",70.6557228749141,70
"5401",69.3761889493186,70
"5403",69.964223243329,70
"5404",69.7366783108305,70
"5405",69.6718535709444,70
"5406",69.4557008299518,70
"5407",69.2894523228063,70
"5408",69.5455696222264,70
"5409",70.0166665812921,70
"5410",70.5591703197877,70
"5412",70.2460150836827,70
"5413",71.1551874021073,70
"5414",69.1329019944816,69
"5415",70.0184951591063,70
"5416",69.55208532567,70
"5417",69.6834130488553,70
"5418",70.0210111994424,70
"5419",70.462052114608,70
"5421",70.3011052723304,70
"5422",70.174600157921,70
"5423",69.7328888186007,70
"5424",70.7112757227404,70
"5425",69.5647889939677,70
"5426",69.7227298743561,70
"5427",70.7107728708278,70
"5429",69.2900829265138,70
"5431",68.9142621547199,70
"5432",69.9555553819396,70
"5433",69.7967967065812,70
"5435",70.8672074710964,70
"5436",69.293394094851,70
"5437",70.6782432450197,70
"5438",70.8491969541524,70
"5439",69.2902044204325,70
"5442",70.1152473711547,70
"5443",70.1968168459511,70
"5444",69.9394168605055,70
"5448",69.7022023000815,70
"5449",70.0394980476921,70
"5451",69.746776537153,70
"5454",70.5158439718963,70
"5456",69.0569320745667,70
"5457",69.2743500741281,70
"5458",69.6781085553357,70
"5459",69.8832350561991,70
"5461",69.8846241902958,70
"5462",70.0556005432366,70
"5463",71.3768759257518,72
"5465",69.9338821457139,70
"5466",70.9460512036965,70
"5467",70.4461393109458,70
"5468",70.1349340711349,70
"5469",70.4863636872638,70
"5470",72.3136636121162,70
"5472",70.70923180789,70
"5473",68.908886211382,69
"5475",69.2910329004332,70
"5477",70.3003735533176,70
"5478",69.2927631272909,70
"5479",70.4476433002027,70
"5483",69.9764044666572,70
"5485",70.1243622008669,70
"5487",69.7068368213564,70
"5488",70.0113035292336,70
"5490",69.7621634987629,70
"5491",68.0009293440895,70
"5492",69.788133177653,70
"5493",70.8807372365067,70
"5494",68.7807050239105,70
"5496",70.7091018445121,70
"5497",69.2326598401324,70
"5499",70.4148948507763,70
"5500",69.2897105418639,70
"5501",72.0430133444477,70
"5502",69.997333228395,70
"5504",71.5664094058791,70
"5505",70.4726966064399,70
"5506",69.533586690392,70
"5507",69.4791462319291,70
"5509",69.9036982836891,70
"5510",68.9917691162375,70
"5511",70.8966225189302,70
"5512",72.9924319752745,70
"5513",70.1861973393229,70
"5514",69.5888884326293,70
"5515",69.8782678924461,70
"5517",69.8595560373893,70
"5519",69.669817508361,70
"5520",70.708043399924,70
"5521",69.696672031347,70
"5522",69.0307611699599,70
"5523",69.2900473675999,70
"5524",70.7103178468316,70
"5527",70.6986268426083,70
"5530",72.5934527306668,70
"5531",69.8769221006884,70
"5532",70.3675332719368,70
"5533",69.8213182593375,70
"5534",69.9157825785322,70
"5536",69.118547812784,70
"5538",71.1374787500476,70
"5539",70.5435804222995,70
"5540",69.6812107031307,70
"5542",70.5312875100386,70
"5543",69.2928693585906,70
"5544",70.4283935293858,70
"5548",70.0427594624886,70
"5549",70.3525174070239,70
"5551",68.7899856241151,69
"5552",68.5129870663238,69
"5553",69.5438139344716,69
"5554",67.7134517409825,69
"5555",68.2915431053786,69
"5556",68.2935478973428,69
"5557",68.9528708992519,69
"5558",69.2923130654691,69
